id_bon,id_produs
198319993895954,26
975276528022153,25
641410895659216,24
803193603738457,18
490885142803444,39
525943102504051,23
558043369212442,1
29516852490339,28
126526081261985,40
405008044592397,22
587305632330931,35
467823827958974,44
140194268530310,6
709346533044660,4
936042261012637,6
215458665449723,40
448149651944460,45
94803941855517,49
282345145575922,26
982478130262890,22
391347020960527,4
118450404403602,3
578778648244953,13
701167225933672,44
249621691235632,31
741860045698592,26
508281548256557,24
125864546880634,30
553680336757050,22
856873183498101,31
209000400616534,16
518706126532313,45
383145266385245,11
323508698055406,45
669368607530839,37
320648133950010,5
458017684852878,2
987462124284670,40
100296001076489,22
402272481600870,28
921632551064607,44
617028793591404,20
5072534479376,17
106331214816862,18
790837370794341,46
618543700123390,4
231255868349237,3
790122018237590,36
144173043142419,44
451823421526702,10
869237408815938,22
623307519391321,18
349466962120015,37
150073644097859,4
231009543618445,41
417603597591304,44
640057927006608,2
743452645207484,24
24939860421094,10
884246084956042,23
322861109168316,7
849262478912041,25
375855436322833,48
398548650386693,42
636523892511678,40
705839726962611,49
186616084647207,14
700559356887759,12
552533597496188,27
99237868359001,42
956846325945709,9
819670531591164,15
144265798324225,26
826952933966867,42
341908106874063,15
393943726834875,18
692640635780213,44
966182661592425,12
125469539676149,45
661130886983201,48
946590163925836,4
464820023657187,24
817196449719129,30
170398873197032,34
992716495410420,20
144656657038068,50
181223490822351,36
11447729287522,50
873065944450332,25
99237868359001,43
497805996136792,18
37260517404021,47
206004545402827,14
641760680276557,37
681669244870280,46
730058109417989,49
846844593322537,41
259004992932759,32
919384307585983,14
604231929529639,18
403323570593942,30
573616661005921,12
354901541216456,17
709910024487904,7
720887754449208,31
653791448919741,23
84013101337826,50
762454136091356,3
596906163895320,50
967951176438937,29
42906721736204,3
109686960884162,27
878663345134684,44
127921855084505,8
979853704798944,34
572069804070414,9
330149014518066,34
636661126912322,20
573468523868687,49
914479614266510,30
601371045930231,14
987469674622324,10
600270054581281,37
191991926439832,3
69718324411073,4
544386708330683,2
120119925043100,30
919816321700854,32
317891835260778,11
409202566011461,47
223523889192875,24
980758369911808,11
884498064639157,29
309097507807330,14
917349802673875,26
625719600902544,41
303508103415756,13
544386708330683,23
23364693889131,17
471533050191351,24
401093647917999,24
649411298414974,8
55550116359058,3
1731609194764,40
631410935951629,37
476885646171677,22
305527564284694,9
496940068012091,48
240203122202333,48
295702059505942,11
938176248774203,6
469479823229987,29
128917253348239,47
301904208733328,7
877440652084385,36
548075430324536,48
988431542544879,22
464686069102044,36
656310199385182,38
503502702625638,37
875178952338073,16
112796036405545,31
618543700123390,21
601214435886690,7
790122018237590,1
556010887018774,44
522184695107360,13
353695333134614,49
248464945937608,35
545496167630941,29
928974864923679,23
211631204125775,25
406180291168287,37
728758654839419,12
431798507496594,8
605512997680223,47
102821834202312,50
73254957359988,15
591584409900765,31
563283529285236,13
283055726810618,49
803536430854181,5
521912760777368,1
616708916399895,25
893072470384500,3
260120486446660,50
655968757533147,49
608905907384698,13
671394772463659,2
647341898181731,11
418110265557476,35
116713198534728,33
703852920165141,25
847488753100711,38
993704556215412,4
682857518072344,25
567975078095370,9
412201190051863,45
806509156181326,44
368642306286434,25
863823203229641,10
11792745531845,48
598004985302955,12
62084507573238,45
911013813717853,48
10946552852853,39
362789379078535,4
75833905943926,28
374560578161844,37
938442184922037,3
245801254640466,28
540567169957385,21
94803941855517,15
418550908464936,1
152072600429829,22
440975497798333,13
778025073462466,26
666996581020699,8
840191454528905,29
334838855138471,48
826963269059837,10
429778890058988,50
225550282831379,32
420819781404655,22
741821329524596,2
79059565216961,19
903799231626176,5
473010683146742,50
137313732170716,35
519752963418176,33
122302427220277,49
49853452529266,13
445758591268392,42
866834050399359,22
991621595310130,49
570664321700536,43
408168251280725,42
72028972386632,38
914479614266510,38
780890423631013,39
930012734593009,45
79059565216961,10
912285828288646,19
338844610419027,31
433236120754806,13
684016080779734,27
451660830564966,12
603454675274636,22
330417830586454,1
464906298290095,28
810860095161597,47
343293520886198,29
269385526681130,41
954342139040622,2
850536657787600,46
413931274191180,21
544386708330683,40
56243781132298,9
49099254400761,50
489153766334778,9
684968915087748,32
965104987810428,47
270050776568630,24
736054691600843,16
447211165637406,1
468677372357958,26
669045698710354,43
353516303039662,30
736430498186661,35
491682825662946,49
607214194753543,30
462938526528631,13
799933776331234,25
12060987319520,3
607468912231710,41
472737868686583,43
332649914407787,37
409142238424677,10
564164680151605,30
30615560090150,29
868365736569076,22
649398048872108,20
856523396898551,13
451982294343017,33
291617763824680,10
810702559969758,22
134845540132290,21
745329371404072,17
176806173091162,39
815803257176914,12
748095269856852,16
20906184236878,4
858529316748827,45
98432879994119,15
256618970878374,12
187477915712010,16
231538326964465,49
616529979201885,22
684674497853769,25
770260728206915,37
816896763856285,34
607156618264169,5
831448264293275,12
105597476591398,32
419041574870076,9
956846325945709,21
468548010981090,6
907809095206104,44
811368555165978,40
249299336970249,21
227599971303111,7
831552271256896,16
6841931224122,28
308173151729285,11
917986883110165,5
272838255486322,45
151717594680664,47
427024909842778,46
562321200387953,36
777969566058705,15
208132616630108,36
52015230760805,29
594036345500065,26
374178523948462,42
538046649438304,11
675683434917678,45
631706784840917,8
385588092087303,36
253815545115085,50
684912382746295,48
967924620426994,44
539860240882457,13
751677087324384,14
988431542544879,30
484817620599476,23
404199659784902,18
428497664747619,6
791007594059331,28
717761112667394,41
413161584418571,20
62577448140300,37
732093651096310,3
483439605790906,20
777260391616546,50
438117120109802,44
154859541334551,31
182636749496796,26
995610608318250,27
684912382746295,42
39176631056986,48
50754041722973,40
947732919869143,7
117887285626828,18
130964463803066,12
14081072972075,41
980016754531177,45
364440037861850,46
9623306534925,19
170398873197032,8
888269390274177,38
336185319990263,33
571050452647502,13
572562583909214,7
440488404652279,37
415606810735347,48
745662195862806,45
849620127294846,34
546097090729525,6
697676140033871,12
943792811368082,15
880762903374322,50
530074198622401,45
261234872958635,28
449663866562935,21
93352126211639,2
830790585015252,35
977495796441276,9
354470453063093,5
190050759106813,23
312555524456068,15
693857449038495,3
451364349400438,35
51563202068409,23
494502431996588,26
44731580770554,45
870270430831518,46
834873596568323,10
552716346003765,40
977495796441276,29
193354586096602,26
743452645207484,24
424433503339069,7
683154092563843,7
119559148922992,4
185027331603060,17
14094941039726,3
124212121544903,49
387239392812123,4
772828933669712,12
137313732170716,36
181472577245684,20
585258329264198,36
217852623787456,31
923440617494517,8
222033465481278,5
92899610567041,10
772727994936478,25
95012292792379,29
204596104715434,6
632531789531179,38
383686700048095,29
606729548517466,29
638290969339005,31
533851945287295,45
700219979412178,18
64862604304096,45
519752963418176,50
64077208379791,21
677945903106043,41
604500950382393,12
886146026045604,30
678172072637579,43
176474148343094,39
861292673398422,36
812988905223180,44
248313478923713,31
823050169601786,43
128885893239108,33
777872239389992,37
825047952235514,34
339058153985753,34
90453695083967,1
18082455907020,13
541553004587993,26
877019114901912,49
595427411489377,13
994825146915119,9
698085684120122,8
160601035768243,50
227012864375933,22
899762392162635,9
961750726079227,21
307517826115345,39
272954676920926,19
933013508596037,47
50627006062292,28
21905883447161,8
863897849392147,16
748896959180275,20
549214255391942,40
210553926219429,41
384669983321312,41
754484841942428,28
553978052891796,20
429189085666900,9
787227218620947,23
655595163031446,8
331317054091121,27
43312330883738,17
182146747437576,39
633935138381294,41
407540631159341,50
746550897752951,36
897453716397545,37
389441338695375,19
678563740130817,25
392328137542637,48
646603506653683,6
764618429618609,24
119204022842400,22
811387398369964,49
330149014518066,12
903799231626176,10
610283790784818,21
339368303522539,37
881489755283848,33
946590163925836,47
233214768390000,38
217514359129889,14
312618528867490,38
521494371514628,31
225767551393187,38
742262190455720,31
93549416913124,13
313989947305403,17
923440617494517,11
80944357507029,14
764262843151211,50
418278039834700,18
727648644783403,35
93131068880825,27
216362810527236,44
667881169851854,26
152336975190945,11
572070528795266,40
202529640691311,7
342125680804481,10
62074728775782,10
47646354375633,39
47309549350762,8
909266364038162,21
162388446440464,14
523350553125807,45
217951722767160,42
655020773845016,23
268490280332692,41
727932131517514,36
99626042132159,16
806673351332395,42
937751627748417,32
62121979809225,1
566791440887474,30
208248111293064,37
449663866562935,37
747826832555870,10
543588914401690,43
981834916662517,33
114341637791529,6
38650224039917,18
642084442750050,44
10384708778961,8
491254325560145,37
485531569320092,44
602115039989140,16
320648133950010,30
468253164638274,41
396309064869183,14
391570479923821,26
192610930672758,20
98387972314154,4
4656402830383,12
479800228244356,33
122598872803604,39
209000400616534,31
795521203135198,31
861749899870499,38
748574746629103,28
685473822313876,40
941406024824706,37
826521791531874,50
409202566011461,20
20197034177335,11
272974091213664,9
588466216395844,19
869665623588094,9
953288084657998,39
622457469440772,17
330652353093626,35
730602185360015,7
368642306286434,10
327393667130676,27
43928614139712,40
385188544003790,11
5772848762549,43
729116161532113,27
652086848612057,20
773522858227227,33
656538289456956,33
613920211174926,6
29493831844176,2
478201016737467,3
501420738981529,37
505754643324552,1
371134674564044,33
303093239177994,5
364020126393695,40
469565001637956,29
338698650527042,23
619775390408511,23
377883037588491,9
144914133162696,27
735954786005251,9
281024208195708,45
4701390365926,23
384805266187583,35
492606971376212,4
852089897989975,7
785564088328193,11
613920211174926,38
614148866150545,47
727648644783403,20
525035388054992,37
799933776331234,21
46301787221235,12
348858467933392,38
957620297041873,21
688197959960485,47
458486440993840,38
726960211573723,40
389226819790588,22
318502530494473,27
983100409727154,8
297644566215378,11
584801499924362,42
428827991678344,14
222434906133308,36
772674440152365,6
232612566968189,43
979910657934227,42
229319620325677,20
595903623100810,29
296910880206630,42
903571657606969,13
431144856966912,36
852157816403800,16
909288375471280,36
541712450753816,1
933402474368788,37
620027901366285,16
545496167630941,17
853984229124764,5
598004985302955,4
677651157193967,10
230346912647383,47
427447401025481,44
286672195310476,8
971438115271427,12
778868816488317,26
35211725954919,1
516277875874813,20
517803357582148,33
789741391064199,12
553978052891796,18
380542890274805,21
989710087436429,42
848495014766068,50
532444477428223,11
206770502338828,4
22009528534280,29
660076607359912,48
859329321466542,3
243837489516869,42
211422168798531,10
774829158958275,40
739461728514630,19
875178952338073,41
480524612168149,7
322381603328295,14
856976387316382,41
216152049822684,24
649398048872108,11
919816321700854,20
3660145779850,26
788720758973944,41
846120739441421,37
210553926219429,47
671394772463659,48
398270178053375,20
152539843239515,36
550057281583431,49
844750574359224,31
312898157733232,17
667215115579253,23
102718206295484,28
12878391341742,4
782048679892551,41
42628554189958,34
555846632337330,41
804004392433307,30
795588940934328,46
238232550882696,48
637210681244821,44
419003867345204,39
880775209359232,6
483950159544599,20
309055821119560,37
778989897773195,19
490915168335085,40
79446933291277,9
158833352983813,5
124950405655534,15
278521371304321,40
667162546294990,35
435303242572661,38
302088525812227,40
178434525812515,22
338698650527042,6
685528606725608,21
413057741097511,37
263610777906807,33
426473499819807,30
55550116359058,35
937029275284984,5
835155520808049,46
212960247146322,14
195510824899178,41
342883630090720,40
460613744004872,39
366526540835959,40
126526081261985,31
491968105459450,35
885306551503306,31
947559233661132,3
989583584524473,41
644701426740409,44
872209748209626,9
957880982195285,3
954551495693469,5
785059607205330,17
46252833150380,42
612359824256117,34
957158983208623,13
287729362934929,21
310155912272218,15
566590271980240,47
936406983526525,32
791007594059331,15
260120486446660,34
818103510267533,4
671730617174906,27
533642779176707,45
485965583162710,28
325476549665246,49
128441622496459,43
111889060373143,23
880414495084714,46
369275581176489,16
127359093972605,20
981045629955118,32
793220123914004,39
632599530613145,46
161565688441653,44
553549556775180,35
645294203138649,12
757085819862640,28
53903326016580,9
509058082277537,20
521494371514628,23
561729454288848,10
255794059275101,11
911013813717853,38
949427645435795,33
311202093637554,35
359426202807704,20
826952933966867,5
441003472495132,40
87270847997458,30
651236501053865,43
923076115821580,33
245243553999443,28
934523324137327,24
448149651944460,9
810046573859516,4
683308095769999,28
795085921094007,41
568214673754874,48
857477247991916,22
669408935351858,33
456775391126021,6
394664908165277,21
236288327820377,7
815253971931183,4
175696685539245,28
176581628676098,28
193708842748001,25
176825961967035,24
240154068918583,20
193487105815010,50
42088398312654,13
284718904296476,20
482692895763862,23
483439605790906,28
940506341182096,16
349286529242905,45
38454360620696,12
125864546880634,27
360983281004884,25
764942897075684,38
448991715276114,8
340733854632478,10
176127874561862,3
17078775045557,5
654254546578099,16
970888971728714,20
409394019700084,47
536430401655551,9
272267036532294,4
771036434386312,31
60575575256644,1
563599682188582,27
96565127598936,45
20568591856558,24
622853317485183,21
460392059169027,36
383145266385245,28
635055619511990,34
305282211332,25
630401801754903,21
664902026169140,20
255221333497780,38
921632551064607,21
518695590510990,49
972743386547045,15
329666279364514,5
402918938566313,14
904096307264268,34
144656657038068,41
329254243496207,17
878141858026964,32
937029275284984,38
107564960634576,34
837948929751422,7
582603936821681,38
246150999817334,44
757734209867759,44
132780798534717,13
815969823101822,4
16760819237837,32
748016422566637,8
795951805107694,35
185531651567143,23
620750595567404,49
309055821119560,17
113536084385161,23
422369962694402,24
66997496517278,20
179379715190093,46
385315337280772,49
719637613680444,46
628278806846653,32
747826832555870,38
119539419311995,10
975045609481104,21
929931731118326,26
343794878404637,50
290704202470686,6
462183298105073,21
620325024264852,50
954397304682252,28
768039847925659,28
131009990807512,21
181779414555990,35
397960533937524,9
880092947752169,12
227956531210687,22
275982588405713,24
878999256694788,7
56455234450865,50
935233186510802,42
600572554544501,50
175358092641099,8
660649612955405,32
807523769087339,5
758501237752280,20
190927283006001,37
588150292235743,31
235119910613318,2
401665051616806,2
424175773243943,34
779891820529693,31
39176631056986,33
503985693641857,13
781266901604157,23
240232102214230,33
815253971931183,17
878540510627599,13
791154308495541,20
493934057866647,8
811290273212453,49
308644910347767,44
698626586295754,45
632605906819008,50
259479612242799,3
518706126532313,23
293339311305822,42
820464482124660,7
484686092157940,10
674686510042112,45
204762005403246,30
68198386006382,21
160601035768243,10
429480395736784,32
661901444531210,11
909376401248179,44
556010887018774,16
551734366368319,6
428497664747619,27
839197059551238,29
263610777906807,11
45915343632777,35
597049908533070,33
391347020960527,5
768237941530159,49
141570358382705,13
34795401003249,7
167789416093464,48
762454136091356,36
475303451249475,47
385821299817819,48
214683429202535,25
183706943789446,5
193184588903513,36
86899997951464,32
534449306370936,28
61039768734000,25
897453716397545,35
280495734743053,21
533506106098825,19
855634489050460,39
186476538351009,1
976447797301781,29
65429044635009,27
684159038195994,7
299109365930775,48
100301174609140,39
818103510267533,25
17961676697532,35
556010887018774,27
216043370300008,36
849575530450522,49
877440652084385,7
873933673431719,24
619733860745189,22
946397823258536,48
385777138863453,28
200654946441664,1
65237436209876,2
95012292792379,4
822769690659444,39
93699578401862,13
426552993224640,39
825218411101845,45
949195652911917,3
172742580947685,39
432432644387845,50
552302158986156,23
319312176583324,41
668346493347396,26
530189165852127,10
451660830564966,17
865192226990956,28
930012734593009,11
706843556021774,43
367366941425367,6
500026544683020,1
782982452878057,17
912565426566302,9
698194893413940,16
703852920165141,42
727932131517514,49
825047952235514,29
788252984145364,11
534299795168966,11
438474476442428,41
312618528867490,2
811717644970398,16
713587525906857,8
741566815207693,10
139710158446407,13
140149354355079,16
996824839717505,24
84278833393917,12
743452645207484,23
284507907953741,26
664239079486953,11
462742786650935,31
193010997455441,42
691852902673486,21
978516869146396,40
665291063833881,47
231009543618445,48
487192871113947,10
259015509192747,5
522067266551768,14
793220123914004,46
769327245207151,6
895379237297386,25
347041874633941,39
510378268476925,7
535710607149718,11
542587990120386,8
249299336970249,31
397732194905487,28
690577788480111,26
849639535171537,6
244202526705287,10
803022843920967,29
245349528260399,30
953512974404779,12
613596970553924,5
669368607530839,23
843400482073025,3
490687223593577,12
664902026169140,36
349466962120015,5
37868896284094,46
459070606589250,34
993385535355644,43
67984328313264,14
303247021174358,15
196440894822401,8
517860553167153,2
341547449782071,42
121012080853140,19
427980372869618,33
771980504050842,46
116710464617911,50
61727159374671,15
214137980438774,41
40619286848763,15
969686969096091,17
383566104677072,20
505270475456735,12
802743854025371,15
696302271338225,23
166230937979830,49
308187016779041,49
886506009523258,28
92409995780927,19
631240881279295,40
837948929751422,39
581506377906656,21
879271902573756,39
12060987319520,50
319021366448143,38
470361676886394,23
678909104637448,8
418788295275673,16
922391734660314,30
985431377357237,6
66997496517278,38
978515427916409,21
62577448140300,3
806765330745731,38
888713300932074,19
42628554189958,22
238555799073490,40
438367620767430,23
870162220215502,47
849575530450522,25
56455234450865,13
1715682789798,35
573616661005921,47
616612694220948,26
268237195955679,9
96664331760217,42
801590653765817,34
295302492745647,17
429778219938852,10
998227127064963,9
365239420196745,27
859329321466542,9
830606099994384,28
599416246177533,19
780754045757882,18
677953103172739,19
404199659784902,10
908129460900620,28
957826304939904,5
75211287150657,15
641971943368924,38
219278148241882,1
847247759596902,32
785564088328193,49
719429177382036,48
787297284089273,48
80675719369638,31
77989471809879,30
974890136371388,31
29279852402316,10
977721153611379,39
96917773549259,35
61785374128863,35
660829375305964,28
93352126211639,40
720377076542241,39
673963993524725,34
144173043142419,4
980365648490445,19
464246075066910,24
56502197591551,16
661470542500268,24
925041223964735,27
133727126397187,46
560009484016926,22
312898157733232,38
683083253176168,27
900035163723097,12
480023880416755,46
779682418175199,9
45863419562453,9
929113634726724,18
687452198311462,29
943377846307360,9
883435686995894,25
81926393848113,11
783240776009765,48
771980504050842,31
645457426800410,31
630624907450991,13
934988218167554,21
3319514335449,42
539721707350186,49
619989089087034,45
36212218236391,42
412801862648487,31
575824160169277,9
530074198622401,4
330149014518066,23
375641377767705,4
466773056007447,14
909266364038162,28
158018954729143,46
774857754566208,12
27580081383475,40
84543977988436,11
492359117114765,39
541039810087813,33
427634683072683,14
942025951692274,2
256739136757165,22
830318040423068,50
799204953186468,22
604156717934491,20
66332123908887,26
343901396533506,39
412740712965251,8
490071443426321,25
829677629803993,27
312099522391695,45
247798507196996,29
577817826613951,10
331338804285883,46
880775209359232,42
616221207598340,41
819678285996896,37
227956531210687,2
377561832643118,24
251560975265795,46
739461728514630,3
455191244051033,44
658528533296118,15
50367979123826,38
600530655387433,47
307093210359189,23
241217611164957,47
881489755283848,15
894682327024216,6
4289313434081,19
943380487819985,16
730434338444688,38
93699578401862,38
605709931558787,12
226511971089966,49
428158210549409,5
527792154865904,21
558043369212442,41
399296819780583,9
958736259706663,18
667883885904242,42
189239067221721,47
704203817781019,27
15782859142565,11
171970266443958,49
544386708330683,36
575130946345142,33
947559233661132,21
724750775493286,12
585697150237392,37
678563740130817,1
339644345762496,16
37249373940945,48
146704099753761,1
381617711315567,38
242756870481325,23
567708163725150,17
353516303039662,24
918944415189331,22
24229431266709,45
683591140141518,1
253815545115085,42
30615560090150,44
449663866562935,32
84013101337826,50
288329951521307,35
761813482846012,27
628484962730158,13
196440894822401,2
607214194753543,44
636857402424918,36
751495811146521,32
592108133722268,31
156225666600450,16
373783238989915,3
21519072700141,7
948872980938049,3
958736259706663,19
273273069438094,1
165673088537224,9
884246084956042,6
842496897799664,15
323472036165798,13
466223010499906,16
859329321466542,41
676814804367843,49
181779414555990,10
469479823229987,46
37398713406076,40
867237784281349,22
564164680151605,32
269385526681130,45
900889360985224,36
756851200564731,10
120170540326055,28
811917344658629,2
468653256261979,44
577817826613951,5
632605906819008,26
786295832986128,33
347179457946659,19
769411150748118,44
866514974333993,33
302431292522048,6
907541810147536,48
874494632587458,25
355725066049490,20
784132698864337,43
851202083849761,8
761958988284415,28
869795992229376,32
74685891520851,20
70114333730105,24
608839948829112,17
683203524984812,45
427634683072683,32
231711494736665,17
133727126397187,5
921770744182362,36
330417830586454,3
733342710397676,12
104904957090436,25
891393172304563,21
629408758880883,7
942025951692274,18
82781583067665,31
44674622836220,16
910776953305306,24
709910024487904,4
400786765569613,48
585424540417186,19
413705327599125,37
253675744822480,21
298700255741997,50
585769770799281,44
949195652911917,40
103316063426052,30
777969566058705,1
721413264032768,34
998881862987052,24
295590109765227,28
51563202068409,1
704203817781019,50
925041223964735,50
80681104141565,22
318386544187883,6
701955277422248,29
533151311549143,29
66018720449656,25
199264304680147,27
947559233661132,25
581388618301173,17
631410935951629,24
635737435568141,27
566762270987487,21
655020773845016,8
247260943865823,42
426209178683799,11
483439605790906,39
366765771641023,8
974890136371388,32
290722592480853,34
900899796401508,21
406225899749461,2
682857518072344,29
357848124445621,30
804101009227276,44
869562010030491,14
308173151729285,12
287170350434758,6
529628821926759,29
396795254733633,37
893706344679581,15
675619786121755,24
626294261598282,1
94431496358356,10
107579134746872,34
319926086517433,11
813442915307244,20
631461516744174,48
621511579788851,50
573040602890081,6
558745900341942,40
857968451491750,32
324216487426909,31
192610930672758,47
78100606160457,42
429778219938852,15
556739708299514,41
785200706725040,19
763682333517493,18
225767551393187,47
751103859912041,39
458017684852878,35
938429494212762,16
484790243769092,30
903884871878353,47
779891820529693,35
781713027435881,1
555846632337330,25
517107035122199,33
6489016859981,14
58991047928669,12
193184588903513,22
467874072327597,5
408579731943614,37
455103209033664,27
218142707394246,4
482429843244016,29
322916283665726,18
422369962694402,36
427024909842778,37
360983281004884,21
578919916137031,8
372757524524867,20
620840414164898,35
345243438787534,48
521107865330814,46
598004985302955,27
837707653769428,31
954417958890341,14
569130363411169,17
449865406105283,16
307969251226297,19
84278833393917,15
823399498482675,10
476565708697360,31
356778779638205,50
970929765136527,18
211479809347845,9
423468537242192,43
131500553268175,17
722989681629680,41
441205788722917,21
724916667130643,44
734925866523792,34
770260728206915,41
830996002831565,43
893472549358153,44
675212703635757,37
378929651377956,41
774296735939346,1
473557291927431,31
333096663116828,19
261342753789573,4
463125933066293,5
964780216143500,41
915281102551395,10
458163001247024,47
615018109166137,9
232998708020432,21
257092246006479,35
971638464241731,38
152705856115623,24
677024732002639,3
984579658012475,40
418480212674421,37
893257207556906,19
653522318434902,44
581388618301173,14
151034873790706,41
813720990441295,36
488085964085194,29
78724280483578,43
737565071947956,36
239527189154811,17
374583110021906,11
682244268830901,41
648453747333990,30
25668775535828,3
118010778571893,8
38454360620696,46
595903623100810,33
634984278128822,19
619526496269482,2
962942273962192,46
683165909487337,26
187397243873276,31
296947666927264,28
428134609204581,36
774481485759293,26
933171445093944,16
428134609204581,48
239017423245787,33
382091987054499,47
220215262284290,26
952871076839491,35
786295832986128,11
58853243001583,1
751677087324384,41
808638867818101,18
750491654576287,16
353257822333221,44
34358648836645,12
852134624891633,34
766533137167610,45
47991480460522,20
396319735907296,9
848495014766068,11
332649914407787,23
79446933291277,27
938442184922037,4
462416489227678,18
61977948424391,18
658653165419383,14
72783157008577,37
658399455114820,20
908129460900620,25
851659268488777,1
956846325945709,49
720617709713853,28
274304125364362,42
61085927519284,12
768039847925659,40
942421960469052,35
908747313528690,22
202547288773771,6
419003867345204,6
503985693641857,32
129310957729594,33
920546788813647,29
748649004952211,19
182133904379472,43
820888932541446,35
891838878166579,7
781897507590642,34
480524612168149,35
695103962544890,50
800239684906245,3
835990729669314,37
767079420599884,24
967377779867599,13
529013096033149,30
189239067221721,15
604754728595185,19
507268680717395,21
274166850818685,47
608911763736514,46
26843196427784,43
368451133135710,43
359933096191047,21
992818624838575,25
469904824082099,23
936893726801644,50
477446415844150,35
607156618264169,50
513562377775850,45
509302025954545,36
781273239442606,32
859761612755760,32
247437483434186,32
537741020788094,48
276528019496061,35
211422168798531,20
215745705948034,28
737039723747555,35
865380253549919,20
575130946345142,18
644633331490647,10
835643538058589,17
713587525906857,4
638497410116732,13
179595237188191,26
675117480943391,11
693614192197796,40
934810864645618,49
239753102122128,45
956798220703399,22
646738147101307,23
445279826519115,6
112795118503760,2
8010663884750,46
691852902673486,19
358657391680659,8
713803815130096,11
762876367734198,45
397732194905487,23
507293970940361,8
704050560727583,13
457213353924366,35
885140833734798,32
822564017698013,33
98720626425132,47
117502149229473,24
239017423245787,14
149317418558974,49
533642779176707,49
800950789042048,23
568968179498328,40
169653646073158,8
422369962694402,29
451364349400438,33
324266590346785,20
175738546988695,33
306798432131962,28
441003472495132,17
970988292605941,35
581928191366807,41
680965907939155,18
107817508432492,46
245487229275033,35
45479012236099,23
50754041722973,49
954342139040622,3
369870016298407,41
795085921094007,21
379591954850987,21
249935685870812,30
507293970940361,14
884498064639157,19
917707743647164,5
905357712748615,31
381637517018750,17
375855436322833,28
56455234450865,8
194653742565687,26
375855436322833,32
92180678547628,5
53457790010798,27
336523418302839,43
490687223593577,5
532943966936493,34
243837489516869,17
138989335817277,9
116713198534728,19
731930323987866,12
395875260435717,36
408579731943614,4
982429580429120,36
120696027941986,31
994825146915119,40
807523769087339,2
529770141427466,44
548641348382712,4
902674661701417,19
584801499924362,22
639789363912455,34
508180609172649,32
70428840840163,20
511372079563258,17
288329951521307,21
239266073664286,4
478201016737467,29
569130363411169,25
982429580429120,24
358345719966817,21
700320829451124,43
142267301185493,14
259781712590406,39
903799231626176,15
419003867345204,13
635055619511990,49
295304282939409,47
345243438787534,43
311491343701146,19
987333263762378,46
436557904168126,7
112693910092978,40
769261231418537,28
981788611396619,49
231538326964465,41
311202093637554,43
286672195310476,4
84543977988436,41
327539861391251,32
330295589613218,13
287990514381039,37
428290799747793,2
248464945937608,37
201256168987752,17
637210681244821,47
337910595119887,8
874408289507533,48
914743846210378,13
853611374054414,50
250382826050524,11
85777156428383,15
940581573921154,34
366526540835959,46
462416489227678,3
910776953305306,48
666322863002546,16
454059897135786,37
573342536454749,5
434406299127597,11
980758369911808,18
639016772367281,25
961432594403199,5
649860769866361,13
465267430685679,22
297839426009783,50
796909866807317,38
791050469519665,41
96000171060473,35
914252685298409,28
846022659624162,41
166173481623958,29
430764732142139,21
675376744516144,8
901839145591382,49
72783157008577,26
479286946771208,9
9766934935295,21
860088568761131,23
755841579748549,49
921286014185464,16
243038368594276,10
727932131517514,18
691852902673486,18
420612295607197,30
758103088705509,45
470361676886394,32
579963345555895,25
490915168335085,8
905788207843670,48
972698074410934,17
256743567586924,34
895661062607379,6
893639522555266,7
572069804070414,15
479173077972039,21
893072470384500,45
105824537292748,44
733417953838363,49
217852623787456,6
184170474064344,50
437482004973079,29
783364641448358,41
368229006419647,16
589995477578176,37
626599429792463,41
847806136867801,27
821621067815637,7
322330431787481,35
195510824899178,19
300174504719716,14
44674622836220,35
482491062975662,18
765255947287893,20
831611867596550,46
640152595096600,28
799061577040883,36
970888971728714,25
620827394065455,31
232092249418991,39
25136321510807,25
239554750684243,31
54965844496498,2
787477784043284,46
902674661701417,3
527792154865904,38
99016884666696,49
128866235570590,14
586459201966697,14
741566815207693,39
99626042132159,26
182348162632898,26
5326654454587,28
443262465098816,25
576949804572732,38
605512997680223,1
507268680717395,19
512571446276086,10
427634683072683,25
92217522975559,48
556987260865646,17
137313732170716,43
633994808059149,22
205569972656131,10
553978052891796,34
483420201793235,3
257569665998416,26
669408935351858,26
608319348014944,3
39780800511353,2
114041683720026,35
339986901287272,44
42906721736204,19
1731609194764,20
822061265827875,18
623245252822408,11
842496897799664,11
108406553527421,38
121523538910908,15
546097090729525,24
728806424830507,39
338147310153152,16
743422292388390,4
285208462215297,7
735954786005251,44
550590561399466,8
361044989545324,31
542746610563412,14
194305409129020,38
990111061869683,37
199974326837500,34
204141434140576,23
353516303039662,28
121566005043295,15
671394772463659,28
897364344703994,40
367045892155922,46
329254243496207,23
309981448455672,3
490778730891659,17
334044449154736,10
468548010981090,9
61977948424391,14
505989695786470,48
441964813785224,38
622132330542699,20
124950405655534,40
21519072700141,29
33634459274532,19
744753562942594,29
325476549665246,25
856232168390204,46
767079420599884,32
894384522562492,35
319219239847901,18
939751195390947,42
132604380150684,6
350614165105348,13
199778243058968,37
429651333021225,31
652933331147514,48
877815038318650,22
975658896005429,36
244877085606706,19
820338507696107,19
81426507872471,17
908875203232124,33
768237941530159,8
423098261344414,16
312555524456068,24
769652720226451,35
786316473975781,24
965438294573018,46
216165113100790,9
